Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub0Category,Product Name,Discount,Sales,Profit,Quantity
AZ0201207998703,5/25/2012,Lauren Saunders,Spain,Valenciana,Alicante,South,Consumer,Priority,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",0,371,96,8
AZ0201207998703,5/25/2012,Lauren Saunders,Spain,Valenciana,Alicante,South,Consumer,Priority,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",0,97,4,2
AZ0201202580887,5/26/2012,Molly Palmer,France,Ile0de0France,Drancy,Central,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",0,209,48,7
AZ0201202580887,5/26/2012,Molly Palmer,France,Ile0de0France,Drancy,Central,Corporate,Economy Plus,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",0,117,33,6
AZ0201202580887,5/26/2012,Molly Palmer,France,Ile0de0France,Drancy,Central,Corporate,Economy Plus,Office Supplies,Storage,"Tenex Box, Wire Frame",0.1,42,17,3
AZ0201204640221,5/28/2012,Zachary Disher,Italy,Apulia,Barletta,South,Consumer,Priority,Technology,Copiers,"Hewlett Wireless Fax, High0Speed",0,1514,742,4
AZ0201202449827,5/29/2012,Walter Coley,Spain,Andalusía,San Fernando,South,Consumer,Economy,Office Supplies,Art,"Stanley Highlighters, Water Color",0,54,18,3
AZ0201202449827,5/29/2012,Walter Coley,Spain,Andalusía,San Fernando,South,Consumer,Economy,Office Supplies,Binders,"Avery Index Tab, Clear",0,25,1,4
AZ0201202449827,5/29/2012,Walter Coley,Spain,Andalusía,San Fernando,South,Consumer,Economy,Technology,Machines,"Okidata Receipt Printer, Wireless",0.1,442,84,4
AZ0201205752966,5/29/2012,Harrison Cooke,United Kingdom,England,Luton,North,Consumer,Immediate,Technology,Phones,"Nokia Smart Phone, Full Size",0,5725,2461,9
BN0201207258485,5/30/2012,Harry Nelson,Netherlands,South Holland,Schiedam,Central,Consumer,Priority,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",0.5,25,6,5
AZ0201209615606,5/31/2012,Joan Douglas,Italy,Emilia0Romagna,Imola,South,Corporate,Economy Plus,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",0,65,30,8
AZ0201209615606,5/31/2012,Joan Douglas,Italy,Emilia0Romagna,Imola,South,Corporate,Economy Plus,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set",0,13,6,2
AZ0201209385706,5/31/2012,Xavier Burford,United Kingdom,England,Rotherham,North,Corporate,Economy,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",0,44,18,1
AZ0201209385706,5/31/2012,Xavier Burford,United Kingdom,England,Rotherham,North,Corporate,Economy,Technology,Phones,"Samsung Smart Phone, VoIP",0,1909,57,3
AZ0201203506713,5/31/2012,Gregory Rodriguez,Germany,North Rhine0Westphalia,Herne,Central,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Markers, Easy0Erase",0,122,49,5
AZ0201203506713,5/31/2012,Gregory Rodriguez,Germany,North Rhine0Westphalia,Herne,Central,Corporate,Economy Plus,Office Supplies,Paper,"Eaton Message Books, Recycled",0,102,14,5
BN0201201349610,5/31/2012,David To,Germany,Lower Saxony,Hanover,Central,Home Office,Economy Plus,Furniture,Tables,"Bevis Conference Table, Fully Assembled",0.9,555,1925,4
AZ0201206550286,6/1/2012,Jeffrey Laird,France,Provence0Alpes0Côte d'Azur,Avignon,Central,Corporate,Economy,Office Supplies,Supplies,"Fiskars Scissors, Serrated",0,79,36,4
AZ0201206550286,6/1/2012,Jeffrey Laird,France,Provence0Alpes0Côte d'Azur,Avignon,Central,Corporate,Economy,Technology,Machines,"Konica Receipt Printer, Durable",0.2,312,51,3
AZ0201202445606,6/1/2012,Sophie Franklin,France,Brittany,Brest,Central,Corporate,Economy,Office Supplies,Art,"Sanford Canvas, Easy0Erase",0,102,13,2
AZ0201205106565,6/1/2012,Rhonda Ford,Germany,Saxony,Dresden,Central,Consumer,Economy Plus,Office Supplies,Binders,"Acco Index Tab, Economy",0.5,10,1,2
AZ0201203249580,6/1/2012,Sarah Cross,Germany,Hamburg,Hamburg,Central,Consumer,Economy Plus,Furniture,Bookcases,"Ikea Library with Doors, Pine",0.1,1970,503,6
AZ0201203249580,6/1/2012,Sarah Cross,Germany,Hamburg,Hamburg,Central,Consumer,Economy Plus,Office Supplies,Art,"Stanley Pens, Fluorescent",0,34,3,3
AZ0201208028235,6/1/2012,Daniel Howells,United Kingdom,England,Plymouth,North,Corporate,Economy,Technology,Copiers,"Canon Wireless Fax, High0Speed",0,377,98,1
AZ0201209291301,6/1/2012,Sophie Franklin,Switzerland,Basel0Stadt,Basel,Central,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Pens, Water Color",0,45,16,3
AZ0201205539179,6/2/2012,Hollie Norris,France,Pays de la Loire,Angers,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Box, Wire Frame",0.1,34,13,2
AZ0201203380048,6/2/2012,Bianca Whitford,France,Ile0de0France,Clamart,Central,Corporate,Economy,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",0.1,134,4,2
AZ0201203380048,6/2/2012,Bianca Whitford,France,Ile0de0France,Clamart,Central,Corporate,Economy,Office Supplies,Art,"Sanford Pens, Water Color",0,43,20,3
AZ0201203229399,6/2/2012,Zona Meyer,Germany,Lower Saxony,Oldenburg,Central,Corporate,Economy,Office Supplies,Fasteners,"Advantus Paper Clips, Metal",0,54,13,4
AZ0201203229399,6/2/2012,Zona Meyer,Germany,Lower Saxony,Oldenburg,Central,Corporate,Economy,Office Supplies,Storage,"Fellowes Folders, Industrial",0.1,24,3,1
AZ0201209884785,6/4/2012,Jason Roger,France,Ile0de0France,Grigny,Central,Corporate,Economy,Office Supplies,Envelopes,"Ames Mailers, Security0Tint",0,230,21,6
AZ0201208456579,6/4/2012,Gerald Booth,France,Centre0Val de Loire,Tours,Central,Consumer,Economy,Furniture,Chairs,"Novimex Chairmat, Adjustable",0.1,265,82,5
AZ0201208456579,6/4/2012,Gerald Booth,France,Centre0Val de Loire,Tours,Central,Consumer,Economy,Office Supplies,Paper,"Enermax Memo Slips, Premium",0,31,1,2
AZ0201208884633,6/4/2012,Lester Wimmer,United Kingdom,England,Newcastle upon Tyne,North,Consumer,Economy,Office Supplies,Binders,"Avery Binding Machine, Recycled",0,98,42,2
AZ020120768602,6/5/2012,Joan Douglas,France,Alsace0Champagne0Ardenne0Lorraine,Nancy,Central,Corporate,Economy,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security0Tint",0,36,9,3
AZ0201205575176,6/6/2012,Georgina Arnold,Italy,Emilia0Romagna,Bologna,South,Corporate,Economy,Furniture,Furnishings,"Advantus Light Bulb, Black",0,40,19,2
AZ0201207477983,6/6/2012,Aaron Davey,France,Ile0de0France,Palaiseau,Central,Consumer,Economy,Furniture,Furnishings,"Advantus Frame, Durable",0,973,107,9
AZ0201207477983,6/6/2012,Aaron Davey,France,Ile0de0France,Palaiseau,Central,Consumer,Economy,Office Supplies,Binders,"Acco Index Tab, Clear",0,16,7,2
AZ0201207477983,6/6/2012,Aaron Davey,France,Ile0de0France,Palaiseau,Central,Consumer,Economy,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",0,77,8,4
AZ0201204828217,6/6/2012,Ebony Northcott,Germany,Baden0Württemberg,Heidelberg,Central,Consumer,Economy,Office Supplies,Art,"Sanford Canvas, Blue",0,152,44,3
AZ0201206744680,6/6/2012,Alexandra Macdonald,France,Ile0de0France,Guyancourt,Central,Corporate,Economy Plus,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",0,58,25,7
AZ0201206744680,6/6/2012,Alexandra Macdonald,France,Ile0de0France,Guyancourt,Central,Corporate,Economy Plus,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",0,21,7,2
AZ0201205610095,6/6/2012,Claudia Poore,Germany,Berlin,Berlin,Central,Corporate,Economy Plus,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",0.1,37,2,5
AZ0201202860153,6/7/2012,Aidan Hayward,Germany,Bavaria,Munich,Central,Corporate,Priority,Technology,Phones,"Apple Audio Dock, with Caller ID",0,501,75,3
AZ0201206992927,6/7/2012,Ruby Frost,United Kingdom,England,West Bromwich,North,Home Office,Priority,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",0,92,39,2
AZ0201206992927,6/7/2012,Ruby Frost,United Kingdom,England,West Bromwich,North,Home Office,Priority,Office Supplies,Storage,"Smead Folders, Blue",0,35,4,2
AZ0201201968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Markers, Easy0Erase",0,97,39,4
AZ0201201968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",0,149,49,3
AZ0201201968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Boston Pens, Water Color",0,104,9,6
AZ0201201968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Technology,Copiers,"HP Fax Machine, High0Speed",0,1491,74,5
AZ02012051069,6/8/2012,Max Ronald,France,Ile0de0France,Bonneuil0sur0Marne,Central,Corporate,Economy,Office Supplies,Storage,"Tenex Trays, Single Width",0.1,146,46,3
AZ020120385874,6/8/2012,Lewis Greenwood,France,Normandy,Mont0Saint0Aignan,Central,Consumer,Economy,Office Supplies,Art,"Boston Pens, Water Color",0,52,5,3
BN0201206756198,6/8/2012,Makayla Elphinstone,Italy,Piedmont,Turin,South,Consumer,Economy,Office Supplies,Storage,"Rogers File Cart, Single Width",0.4,510,119,6
AZ0201207344517,6/9/2012,Rose Heap,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",0,55,2,2
BN02012026008,6/9/2012,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Black",0.5,159,29,6
BN02012026008,6/9/2012,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes",0.5,12,6,2
BN02012026008,6/9/2012,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Office Supplies,Paper,"Enermax Memo Slips, Recycled",0.5,8,5,1
BN02012026008,6/9/2012,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Office Supplies,Paper,"Enermax Note Cards, Premium",0.5,60,35,4
BN02012026008,6/9/2012,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Technology,Phones,"Nokia Speaker Phone, Full Size",0.5,249,149,4
AZ0201207800585,6/11/2012,Charles Carey,France,Auvergne0Rhône0Alpes,Lyon,Central,Consumer,Economy,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",0.1,357,20,2
AZ0201207094138,6/11/2012,Daniel Lucas,Germany,North Rhine0Westphalia,Marl,Central,Home Office,Economy,Office Supplies,Storage,"Eldon Shelving, Blue",0.1,87,16,2
AZ0201205071313,6/11/2012,Corey Browne,Germany,Bavaria,Munich,Central,Consumer,Economy,Office Supplies,Art,"Stanley Pens, Water Color",0,53,17,4
AZ0201206341558,6/11/2012,Bryce Efird,Austria,Vienna,Vienna,Central,Corporate,Economy,Office Supplies,Art,"Binney & Smith Pens, Water Color",0,30,11,2
AZ0201206341558,6/11/2012,Bryce Efird,Austria,Vienna,Vienna,Central,Corporate,Economy,Office Supplies,Storage,"Tenex File Cart, Industrial",0,402,76,3
BN0201208691355,6/11/2012,Edward Dolling,Portugal,Aveiro,Feira,South,Consumer,Economy,Technology,Phones,"Samsung Signal Booster, with Caller ID",0.5,341,341,5
BN0201206248125,6/11/2012,Aidan Rowe,Netherlands,South Holland,Rotterdam,Central,Consumer,Economy,Furniture,Chairs,"Office Star Steel Folding Chair, Red",0.5,183,140,4
BN0201206248125,6/11/2012,Aidan Rowe,Netherlands,South Holland,Rotterdam,Central,Consumer,Economy,Office Supplies,Binders,"Wilson Jones Binder, Recycled",0.5,47,11,7
BN0201204716466,6/11/2012,Robert Barnes,United Kingdom,England,Blackburn,North,Consumer,Economy,Office Supplies,Storage,"Eldon Box, Single Width",0,21,6,2
AZ0201207754388,6/12/2012,Mark Briggs,Germany,Lower Saxony,Munster,Central,Consumer,Economy,Office Supplies,Storage,"Eldon Lockers, Industrial",0.1,714,309,4
AZ0201207754388,6/12/2012,Mark Briggs,Germany,Lower Saxony,Munster,Central,Consumer,Economy,Technology,Copiers,"Hewlett Fax Machine, Laser",0,320,16,1
BN0201203975378,6/12/2012,Bryce Efird,Italy,Emilia0Romagna,Reggio nell'Emilia,South,Corporate,Economy,Furniture,Chairs,"Novimex Bag Chairs, Set of Two",0.6,96,87,5
BN0201203975378,6/12/2012,Bryce Efird,Italy,Emilia0Romagna,Reggio nell'Emilia,South,Corporate,Economy,Office Supplies,Storage,"Eldon File Cart, Single Width",0.4,154,8,2
BN0201203975378,6/12/2012,Bryce Efird,Italy,Emilia0Romagna,Reggio nell'Emilia,South,Corporate,Economy,Office Supplies,Storage,"Rogers Trays, Blue",0.4,37,6,1
AZ0201201667717,6/13/2012,Alfonso Gomez,Spain,Basque Country,San Sebastian,South,Corporate,Economy Plus,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",0,84,3,3
AZ0201208270479,6/13/2012,Jade Daniels,France,Languedoc0Roussillon0Midi0Pyrénées,Montpellier,Central,Corporate,Economy,Technology,Accessories,"Logitech Keyboard, Erganomic",0,492,44,7
AZ0201208270479,6/13/2012,Jade Daniels,France,Languedoc0Roussillon0Midi0Pyrénées,Montpellier,Central,Corporate,Economy,Technology,Phones,"Motorola Office Telephone, Full Size",0.2,373,74,6
AZ0201202145523,6/14/2012,Gary Crume,France,Aquitaine0Limousin0Poitou0Charentes,Bayonne,Central,Consumer,Economy,Office Supplies,Storage,"Smead Box, Single Width",0.1,39,7,4
AZ0201205209012,6/14/2012,Samantha Reynell,France,Ile0de0France,Massy,Central,Home Office,Economy Plus,Office Supplies,Binders,"Ibico Binder Covers, Clear",0,92,6,7
AZ0201205209012,6/14/2012,Samantha Reynell,France,Ile0de0France,Massy,Central,Home Office,Economy Plus,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",0,59,23,9
AZ0201205209012,6/14/2012,Samantha Reynell,France,Ile0de0France,Massy,Central,Home Office,Economy Plus,Office Supplies,Storage,"Eldon Folders, Single Width",0.1,61,25,4
AZ0201205209012,6/14/2012,Samantha Reynell,France,Ile0de0France,Massy,Central,Home Office,Economy Plus,Office Supplies,Storage,"Smead Shelving, Wire Frame",0.1,130,52,3
AZ0201205209012,6/14/2012,Samantha Reynell,France,Ile0de0France,Massy,Central,Home Office,Economy Plus,Office Supplies,Supplies,"Acme Box Cutter, High Speed",0,113,54,3
AZ0201205209012,6/14/2012,Samantha Reynell,France,Ile0de0France,Massy,Central,Home Office,Economy Plus,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",0,397,163,9
AZ0201206682844,6/15/2012,Maddison Newman,Italy,Lazio,Aprilia,South,Corporate,Economy,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled",0,135,43,3
AZ0201206682844,6/15/2012,Maddison Newman,Italy,Lazio,Aprilia,South,Corporate,Economy,Office Supplies,Storage,"Fellowes Box, Wire Frame",0.4,56,6,5
AZ0201204642183,6/15/2012,Ryan Ackland,France,Ile0de0France,Paris,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes File Cart, Industrial",0.1,248,8,2
AZ0201204858195,6/15/2012,Scarlett Truchanas,France,Aquitaine0Limousin0Poitou0Charentes,Mont0de0Marsan,Central,Corporate,Immediate,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",0,28,1,1
AZ0201204858195,6/15/2012,Scarlett Truchanas,France,Aquitaine0Limousin0Poitou0Charentes,Mont0de0Marsan,Central,Corporate,Immediate,Office Supplies,Binders,"Acco 30Hole Punch, Economy",0,90,17,3
AZ0201204858195,6/15/2012,Scarlett Truchanas,France,Aquitaine0Limousin0Poitou0Charentes,Mont0de0Marsan,Central,Corporate,Immediate,Technology,Accessories,"Belkin Memory Card, Bluetooth",0,230,50,2
AZ0201204858195,6/15/2012,Scarlett Truchanas,France,Aquitaine0Limousin0Poitou0Charentes,Mont0de0Marsan,Central,Corporate,Immediate,Technology,Accessories,"Logitech Router, Erganomic",0,981,176,4
BN0201209976090,6/15/2012,Viola Watson,United Kingdom,England,Birmingham,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Black",0.5,27,5,1
BN0201209976090,6/15/2012,Viola Watson,United Kingdom,England,Birmingham,North,Consumer,Economy,Office Supplies,Binders,"Acco Binder Covers, Durable",0.5,37,4,5
BN0201209976090,6/15/2012,Viola Watson,United Kingdom,England,Birmingham,North,Consumer,Economy,Technology,Phones,"Apple Headset, with Caller ID",0.5,73,51,2
BN020120834682,6/15/2012,Nelson Olsen,Netherlands,South Holland,Rotterdam,Central,Home Office,Economy,Office Supplies,Art,"Boston Sketch Pad, Easy0Erase",0.5,49,21,2
BN020120834682,6/15/2012,Nelson Olsen,Netherlands,South Holland,Rotterdam,Central,Home Office,Economy,Technology,Accessories,"Memorex Numeric Keypad, USB",0.5,86,29,4
AZ0201205685113,6/16/2012,Thomas Thompson,Germany,Brandenburg,Brandenburg,Central,Corporate,Priority,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security0Tint",0,36,9,3
AZ0201203045764,6/16/2012,Steven Cordoba,Germany,North Rhine0Westphalia,Remscheid,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",0,24,11,5
AZ020120252256,6/16/2012,Ginger Owens,Italy,Lazio,Velletri,South,Consumer,Economy,Furniture,Bookcases,"Bush Library with Doors, Metal",0,2546,382,7
AZ020120252256,6/16/2012,Ginger Owens,Italy,Lazio,Velletri,South,Consumer,Economy,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security0Tint",0,48,3,3
AZ020120252256,6/16/2012,Ginger Owens,Italy,Lazio,Velletri,South,Consumer,Economy,Office Supplies,Storage,"Fellowes Trays, Blue",0.4,138,76,4
AZ020120252256,6/16/2012,Ginger Owens,Italy,Lazio,Velletri,South,Consumer,Economy,Office Supplies,Supplies,"Acme Scissors, Easy Grip",0,108,26,4
AZ020120252256,6/16/2012,Ginger Owens,Italy,Lazio,Velletri,South,Consumer,Economy,Office Supplies,Supplies,"Stiletto Ruler, Serrated",0,46,15,4
AZ0201202961412,6/18/2012,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Furniture,Furnishings,"Deflect0O Stacking Tray, Durable",0.3,53,19,3
AZ0201202961412,6/18/2012,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security0Tint",0,95,47,2
AZ0201202961412,6/18/2012,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Technology,Copiers,"HP Fax Machine, Laser",0,900,360,3
AZ0201202961412,6/18/2012,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Technology,Phones,"Motorola Signal Booster, VoIP",0,716,36,5
AZ020120534231,6/18/2012,Sharon Kerley,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",0,586,123,7
AZ020120534231,6/18/2012,Sharon Kerley,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Office Supplies,Art,"Sanford Markers, Water Color",0,79,7,3
AZ020120534231,6/18/2012,Sharon Kerley,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security0Tint",0,36,9,3
AZ020120564106,6/18/2012,Jose Gullo,Germany,Hesse,Frankfurt,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Trays, Wire Frame",0.1,152,25,3
AZ020120564106,6/18/2012,Jose Gullo,Germany,Hesse,Frankfurt,Central,Consumer,Economy,Technology,Copiers,"Hewlett Copy Machine, Color",0,530,180,2
AZ020120564106,6/18/2012,Jose Gullo,Germany,Hesse,Frankfurt,Central,Consumer,Economy,Technology,Copiers,"Sharp Copy Machine, Laser",0,717,93,3
AZ020120564106,6/18/2012,Jose Gullo,Germany,Hesse,Frankfurt,Central,Consumer,Economy,Technology,Phones,"Motorola Office Telephone, Full Size",0,365,117,5
AZ0201202467107,6/18/2012,William Horton,France,Nord0Pas0de0Calais0Picardie,Lens,Central,Consumer,Economy Plus,Furniture,Chairs,"Hon Rocking Chair, Adjustable",0.1,120,51,1
AZ0201202467107,6/18/2012,William Horton,France,Nord0Pas0de0Calais0Picardie,Lens,Central,Consumer,Economy Plus,Furniture,Tables,"Barricks Conference Table, Adjustable Height",0.4,2364,218,4
AZ0201202467107,6/18/2012,William Horton,France,Nord0Pas0de0Calais0Picardie,Lens,Central,Consumer,Economy Plus,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",0,43,22,4
AZ0201209269920,6/19/2012,Angus De Groot,Germany,North Rhine0Westphalia,Duisburg,Central,Corporate,Economy,Furniture,Furnishings,"Deflect0O Clock, Durable",0,142,45,3
AZ0201209269920,6/19/2012,Angus De Groot,Germany,North Rhine0Westphalia,Duisburg,Central,Corporate,Economy,Furniture,Furnishings,"Eldon Door Stop, Duo Pack",0,151,47,3
AZ0201209269920,6/19/2012,Angus De Groot,Germany,North Rhine0Westphalia,Duisburg,Central,Corporate,Economy,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",0,13,5,2
AZ0201209269920,6/19/2012,Angus De Groot,Germany,North Rhine0Westphalia,Duisburg,Central,Corporate,Economy,Office Supplies,Storage,"Tenex Shelving, Single Width",0.1,49,8,1
AZ0201209269920,6/19/2012,Angus De Groot,Germany,North Rhine0Westphalia,Duisburg,Central,Corporate,Economy,Office Supplies,Supplies,"Kleencut Scissors, Steel",0,43,3,2
AZ0201205605130,6/19/2012,Holly Noble,France,Aquitaine0Limousin0Poitou0Charentes,Le Bouscat,Central,Consumer,Immediate,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",0.1,2444,760,5
AZ0201205605130,6/19/2012,Holly Noble,France,Aquitaine0Limousin0Poitou0Charentes,Le Bouscat,Central,Consumer,Immediate,Office Supplies,Art,"Binney & Smith Pens, Easy0Erase",0,12,0,1
AZ0201205605130,6/19/2012,Holly Noble,France,Aquitaine0Limousin0Poitou0Charentes,Le Bouscat,Central,Consumer,Immediate,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",0,25,0,2
AZ0201205605130,6/19/2012,Holly Noble,France,Aquitaine0Limousin0Poitou0Charentes,Le Bouscat,Central,Consumer,Immediate,Office Supplies,Storage,"Rogers Folders, Blue",0.1,138,12,5
AZ0201205605130,6/19/2012,Holly Noble,France,Aquitaine0Limousin0Poitou0Charentes,Le Bouscat,Central,Consumer,Immediate,Technology,Phones,"Samsung Smart Phone, Full Size",0.2,2167,790,4
AZ0201208935419,6/19/2012,Rachel Goddard,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",0,24,3,3
AZ0201208935419,6/19/2012,Rachel Goddard,Austria,Vienna,Vienna,Central,Consumer,Economy,Technology,Phones,"Motorola Headset, Cordless",0,248,79,3
AZ0201202772170,6/19/2012,Riley Howells,Belgium,Antwerp,Antwerp,Central,Consumer,Priority,Office Supplies,Binders,"Wilson Jones 30Hole Punch, Recycled",0,198,59,7
AZ0201208267693,6/19/2012,Dominic Jordan,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",0.1,2571,857,6
AZ0201201629233,6/20/2012,Mason Adams,France,Ile0de0France,Aubervilliers,Central,Consumer,Economy,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",0,21,11,3
AZ020120910518,6/20/2012,John Town,France,Pays de la Loire,Nantes,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal Binder Covers, Clear",0,34,9,3
AZ020120910518,6/20/2012,John Town,France,Pays de la Loire,Nantes,Central,Consumer,Economy,Technology,Phones,"Nokia Smart Phone, Full Size",0.2,1081,356,2
AZ0201201680064,6/20/2012,Gail Thompson,Spain,Andalusía,Fuengirola,South,Consumer,Economy,Office Supplies,Art,"Stanley Highlighters, Fluorescent",0,96,35,6
AZ02012019748,6/20/2012,Aidan Hayward,France,Nord0Pas0de0Calais0Picardie,Arras,Central,Corporate,Economy Plus,Furniture,Bookcases,"Dania Classic Bookcase, Metal",0.1,2584,660,7
AZ0201203239511,6/20/2012,Laura Akhtar,Spain,Madrid,El Escorial,South,Consumer,Economy,Office Supplies,Appliances,"Hoover Toaster, White",0,164,57,2
AZ0201205227678,6/20/2012,Kyle Beard,Spain,Andalusía,Jerez de la Frontera,South,Consumer,Economy Plus,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",0,297,47,2
BN0201209118529,6/20/2012,Julie Ochoa,Netherlands,South Holland,Alphen aan den Rijn,Central,Corporate,Economy,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack",0.5,14,10,2
AZ0201209180842,6/21/2012,Joel Ortega,Austria,Vienna,Vienna,Central,Corporate,Economy,Office Supplies,Supplies,"Fiskars Shears, Steel",0,94,27,2
AZ0201201472059,6/21/2012,Amy Pritchard,United Kingdom,England,Kingswood,North,Consumer,Economy,Furniture,Bookcases,"Dania Corner Shelving, Traditional",0,610,207,5
AZ0201201472059,6/21/2012,Amy Pritchard,United Kingdom,England,Kingswood,North,Consumer,Economy,Technology,Copiers,"Sharp Personal Copier, Laser",0,120,7,1
AZ0201208926364,6/21/2012,Lilian Macredie,Germany,North Rhine0Westphalia,Herne,Central,Corporate,Economy,Office Supplies,Binders,"Cardinal 30Hole Punch, Economy",0,144,65,5
AZ0201208926364,6/21/2012,Lilian Macredie,Germany,North Rhine0Westphalia,Herne,Central,Corporate,Economy,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security0Tint",0,99,10,2
AZ0201209662305,6/21/2012,Jonathan Franklin,Spain,Valenciana,Torrevieja,South,Home Office,Economy,Office Supplies,Supplies,"Stiletto Box Cutter, Steel",0,212,15,6
AZ0201201672161,6/21/2012,Leah Derham,France,Aquitaine0Limousin0Poitou0Charentes,Pessac,Central,Consumer,Economy,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",0,24,5,2
AZ0201201672161,6/21/2012,Leah Derham,France,Aquitaine0Limousin0Poitou0Charentes,Pessac,Central,Consumer,Economy,Office Supplies,Storage,"Tenex Shelving, Single Width",0.1,49,8,1
AZ0201201169269,6/22/2012,Ethan Howarth,Germany,North Rhine0Westphalia,Duisburg,Central,Consumer,Economy,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",0,145,7,5
AZ0201201714781,6/22/2012,Lilly Le Grand,France,Auvergne0Rhône0Alpes,Villefontaine,Central,Home Office,Economy,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",0.1,467,26,3
AZ0201201714781,6/22/2012,Lilly Le Grand,France,Auvergne0Rhône0Alpes,Villefontaine,Central,Home Office,Economy,Technology,Copiers,"HP Ink, High0Speed",0.2,431,46,4
AZ0201201714781,6/22/2012,Lilly Le Grand,France,Auvergne0Rhône0Alpes,Villefontaine,Central,Home Office,Economy,Technology,Machines,"StarTech Printer, Red",0.2,646,213,3
